ID,Groups,Company,email,website,profile,address,CIA - AKA,CIA - MKT,country,GEO code,GEO coord,GMaps,SECTOR,PTEs,BRANDs,Notes;;;;;;;
"238,LSN,Gelats Alemany (cat),,https://gelatsalemany.com/,,""Alemany"; Francesc Sanllehí i Bosch, 1; 08380; Malgrat de Mar; Barcelona;" SPAIN"",,,Spain,,""41.65536899683127, 2.7440347034471997"",""https://www.google.com/maps/search/?api=1&query=47.32067932405149,5.0374896274517695"",frozen desserts,ice-cream,Gelats de Territori,2026/04 Lasenor";;
"239,LSN,Gelats Angelo (cat),,https://www.gelatsangelo.com/,,""Gelats Angelo"; Polígono Industrial Depal, Nau10;17140; Ullà; Girona;" SPAIN"",,,Spain,,""42.04909360409591, 3.115832112145046"",""https://www.google.com/maps/search/?api=1&query=49.05695585693382,2.0369100357322187"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"240,LSN,Gelats Glas (cat),,https://www.gelatsglas.cat/,,""Gelats Glas"; Partida Mariola, 76;25192; Lleida;" SPAIN"",J. Casañe,,Spain,,""41.61168020773166, 0.5976027048076237"",""https://www.google.com/maps/search/?api=1&query=49.70057076638229,0.965520293961853"",frozen desserts,""ice-cream, postre"",,2026/04 Lasenor";;;
"241,LSN,GEMEF Industries (fr),,https://www.gemefindustries.com/,,""120 rue Henri Bessemer, CS 60364, 13799 Aix-En-Provence, FRANCE"",,,France,FR-0301,""43.49075528543187, 5.382219123526889"",""https://www.google.com/maps/search/?api=1&query=44.52425964314872,4.742355012552534"",""bakery, food"",,,2026/04 Lasenor";;;;;;;
242,LSN,General Mills (fr),,https://www.generalmills.fr/,,225 Rue du Vieux Pont de Sèvres;92100; Boulogne-Billancourt;" FRANCE,,General Mills (grp),France,FR-0802,""48.884075584155745, 2.2299014560150274"",""https://www.google.com/maps/search/?api=1&query=45.24198158837559,4.665287316556671"",frozen desserts,,,2026/04 Lasenor";;;;
243,LSN,Geveko Markings (fr),,https://www.geveko-markings.fr/,,ZAC DU BON PUITS BP 50123;49481; ST SYLVAIN D'ANJOU CEDEX;" FRANCE,,,France,FR-0701,""47.494279278675265, -0.49622500714282897"",""https://www.google.com/maps/search/?api=1&query=43.63933884358136,1.4290434698223793"",chemical,,,2026/04 Lasenor";;;;
244,LSN,GFCO (tn),,https://www.gfco.com.tn/,,GFCO; 28 Rue des Entrepreneurs; Tunis;" TUNISIA,Grande Fabrique de Confiserie Orientale (tn),,Tunisia,,""36.85762128933711, 10.206499184563958"",""https://www.google.com/maps/search/?api=1&query=46.8606679415017,-1.0310696773162902"",confectionary,halva,""La Gazelle, Délice, PIPO, Speed, Speedent, Lotus, Sun, Gourmandise, Badidoo"",2025/02 Lasenor";;;;
245,LSN,Gipa (tn),,http://www.gipa-web.com,,Fondouk Djedid;" TUNISIA,,Poulina Group Holding,Tunisia,,""36.708172247156085, 10.3810178952009"",""https://www.google.com/maps/search/?api=1&query=45.990937741734506,-1.0866433121441645"",""frozen desserts, dairy"",""gelats, sorbets, iogurs, llet, sucs"",,2026/06 Lasenor";;;;;;
246,LSN,Glaces de l'Ardèche (fr),,https://www.glacesdelardeche.com/,,109 Route de Vals; 07200; Ucel;" FRANCE,Glaces de l'Ardeche (fr),,France,FR-0601,""44.65020390736683, 4.377830528944432"",""https://www.google.com/maps/search/?api=1&query=46.52497165466149,-1.0648326619113637"",frozen desserts,,,2026/04 Lasenor";;;;
"247,LSN,Glaces des Alpes (fr),,https://www.glacesdesalpes.com/,,""Glaces des Alpes"; PAE la caille, 191 Avenue des Marais;74350; Allonzier-la-Caille;" FRANCE"",,,France,FR-0602,""45.99526060634505, 6.1235229480305575"",""https://www.google.com/maps/search/?api=1&query=48.28504034637037,-3.5445110145104315"",frozen desserts,,,2026/04 Lasenor";;;
248,LSN,Glaces Raví (fr),,https://glaces-ravi.com/,,Glaces Raví; Place Henri Barthélémy;84160; Lourmarin;" FRANCE,""Glaces Raví (fr), Glaces Ravi (fr)"",,France,FR-0301,""43.76584692550645, 5.362818121896532"",""https://www.google.com/maps/search/?api=1&query=47.640067012525215,-1.655171402547073"",frozen desserts,,,2026/04 Lasenor";;;
249,LSN,go nuts (fr),,https://gonuts.fr/,,Go Nuts; 1 Rue Marcel Dassault;69740; Genas;" FRANCE,,,France,FR-0602,""45.72755797792946, 4.983751234811259"",""https://www.google.com/maps/search/?api=1&query=48.028891818993365,-3.82326579226756"",frozen desserts,""crema, ice-cream"",,2026/04 Lasenor";;;
"250,LSN,Gold Cheese Morocco (ma),,https://goldcheesemorocco.com/,,""Zone Industrielle Dar Bouazza Lot N 14, route Moulay Thami"; Casablanca;21000;" MOROCCO"",,,Morocco,,""33.49339963819857, -7.807027897793485"",""https://www.google.com/maps/search/?api=1&query=48.16062351936153,-2.7475527587528137"",dairy,cream cheese,,""2026/06 Lasenor";;;;
"contacte David Yañez""";;;;;;;
"251,LSN,Goulibeur (fr),,https://www.goulibeur.com/,,""Goulibeur"; 10, rue Victor Grignard Pôle République;86000; Poitiers;" FRANCE"",,,France,FR-0701,""46.614284569076105, 0.3383104018151567"",""https://www.google.com/maps/search/?api=1&query=45.62735581084161,-0.5370984472141449"",bakery,biscuit / coca,,2026/04 Lasenor";;;
252,LSN,Gourmance (fr),,https://www.gourmance.com/,,Gourmance; Avenue Foch 18;57730; Folschviller;" FRANCE,Episens (fr),,France,FR-0903,""49.07165117271733, 6.687783705173229"",""https://www.google.com/maps/search/?api=1&query=48.10190343947667,-3.3359163799299765"",bakery,""bakery, biscuit / coca"",,2026/04 Lasenor";;;
253,LSN,Gouters Magiques (fr),,https://www.gouters-magiques.com/,,Gouters Magiques ; ZI de Kerpièche;56500; LOCMINE;" FRANCE,,Goûters Magiques (grp),France,FR-0702,""47.88370824999324, -2.838505878076465"",""https://www.google.com/maps/search/?api=1&query=50.6719200181124,2.8320826977123907"",bakery,,,2026/04 Lasenor";;;
254,LSN,Grain de Sail (fr),,https://graindesail.com/fr/,,4 route du bas de la rivière;29600; Morlaix;" FRANCE,,,France,FR-0702,""48.58859301101413, -3.8377488701231317"",""https://www.google.com/maps/search/?api=1&query=47.534142712098195,-2.3237868630944147"",xoco,,,2026/04 Lasenor";;;;
"255,LSN,Granabio (fr),,https://interbionouvelleaquitaine.com/members/granabio/,,""Granabio, Gaussens, 47520 Le Passage, FRANCE"",,,France,FR-0202,""44.16397202796289, 0.6025680798177053"",""https://www.google.com/maps/search/?api=1&query=44.93421498425627,1.8607806747662212"",dairy,,,2026/04 Lasenor";;;;;;;
256,LSN,Grands Moulins de Paris (fr),,http://www.grandsmoulinsdeparis.com/,,Grands Moulins de Paris; 99 Rue Mirabeau;94200; Ivry-sur-Seine;" FRANCE,CT - NTX (Nutrixo-Grands Moulins de Paris) (fr),,France,FR-0801,""48.820382139862986, 2.377338562714192"",""https://www.google.com/maps/search/?api=1&query=43.28284549950951,5.528811928132214"",bakery,,,2025/05 Lasenor";;;
257,LSN,Groupe Michaud (fr),,,,11 Rue Gabriel Péri;69270; Couzon-au-Mont-d'Or;" FRANCE,,,France,FR-0602,""45.85249648352593, 4.834379706434687"",""https://www.google.com/maps/search/?api=1&query=50.79083246515369,3.1421684070745295"",enginy / SVCs,fan producció a 3ers,,2026/04 Lasenor";;;;
258,LSN,Grup Alacant (grp),,https://grupoalacant.com/,,Helados Alacant; 03690; Sant Vicent del Raspeig; Alacant;" SPAIN,,Grup Alacant (grp),Spain,,""38.382889470519814, -0.5042855476990217"",""https://www.google.com/maps/search/?api=1&query=50.78867969613924,3.1424072203438693"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
"259,LSN,Grup Farga (grp),,https://www.lamenorquina.com/,,""La Menorquina"; Carrer Mar Mediterrània, 23; 08130; Santa Perpètua de Mogoda;" SPAIN"",""La Farga (cat), La Menorquina (es), Kalise (es), Lacrem (es), Farggi"",Grup Farga (grp),Spain,,""41.54677789313768, 2.183327709228211"",""https://www.google.com/maps/search/?api=1&query=44.962449505373726,1.8556012406191398"",frozen desserts,,,2026/04 Lasenor";;;
"260,LSN,Grupo Kalise (es),,https://www.kalise.com/,,""Kalise"; C. Luis Correa Medina, 11;35013; Las Palmas de Gran Canaria; Las Palmas;" SPAIN"",""La Farga (cat), La Menorquina (es), Kalise (es), Lacrem (es), Farggi"",Grup Farga (grp),Spain,,""28.102551135300917, -15.435541883724515"",""https://www.google.com/maps/search/?api=1&query=47.977302879688494,-4.096597019028634"",frozen desserts,,,2026/04 Lasenor";;
261,LSN,Guisabel - Candé (fr),,https://www.guisabel.fr/,,Chocolaterie Guisabel; Route de Loiré;49440; Candé;" FRANCE,,Saveurs Délices (grp),France,FR-0701,""47.56763184782862, -1.025230198979637"",""https://www.google.com/maps/search/?api=1&query=48.101181091064134,-4.025012000509911"",xoco,""dolç, xoco, crema"",Guisabel,2026/04 Lasenor";;;
262,LSN,Guyaux - Andilly (fr),,https://www.chocolatsguyaux.fr/fr/,,1 Av. des Cures;95580; Andilly;" FRANCE,,Saveurs Délices (grp),France,FR-0802,""48.99702177770496, 2.2985219783314754"",""https://www.google.com/maps/search/?api=1&query=47.67998675075599,-0.5604009466490155"",salses,dolç,Guyaux,2026/04 Lasenor";;;;
263,LSN,Guymare (fr),,,,Guymare; 939 Av. de l'Europe;82000; Montalban;" FRANCE,,,France,FR-0202,""43.99131441227849, 1.3331509536359256"",""https://www.google.com/maps/search/?api=1&query=48.090731618136886,-1.675253016998432"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
"264,LSN,Gyma (fr),,http://www.gyma.eu,,""90 Espace d'Activités Sainte Anne";84700;" Sorgues, FRANCE"",,,France,FR-0301,""43.989473623449925, 4.890139997392111"",""https://www.google.com/maps/search/?api=1&query=50.01156164859505,2.005494648419636"",salses,mayos,,2026/04 Lasenor";;;;;
265,LSN,Häagen-Dazs Arras (fr),,https://www.haagen-dazs.fr/,,Häagen-Dazs; 155 Rte de Cambrai;62217; Tilloy-lès-Mofflaines;" FRANCE,Haagen-Dazs Arras (fr),General Mills (grp),France,FR-1002,""50.27862551401392, 2.829714281958715"",""https://www.google.com/maps/search/?api=1&query=44.69095145023941,4.796915234563689"",frozen desserts,ice-cream,Häagen-Dazs,2026/04 Lasenor";;;
"266,LSN,Hami Form (fr),,http://www.hamiform.com,,""Lieu dit, Le Closeau";56800; Ploërmel;" FRANCE"",,,France,FR-0702,""47.89988903348629, -2.4155536773281012"",""https://www.google.com/maps/search/?api=1&query=47.10769685944439,-2.0848888675666624"",feed,,,2026/04 Lasenor";;;;
267,LSN,HBI (fr),,https://www.hbint.com/,,HBI; 26 Bis Rue de l'Ermitage;95160; Montmorency;" FRANCE,,,France,FR-0802,""48.99171880115733, 2.336813764249197"",""https://www.google.com/maps/search/?api=1&query=45.65633572687118,5.909514228195029"",additives,,,2026/04 Lasenor";;;
268,LSN,Helados Alacant (es),,https://grupoalacant.com/,,Helados Alacant; 03690; Sant Vicent del Raspeig; Alacant;" SPAIN,,Grup Alacant (grp),Spain,,""38.382889470519814, -0.5042855476990217"",""https://www.google.com/maps/search/?api=1&query=41.99246040494215,2.7991366434539517"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
269,LSN,Helados Casty (es),,https://www.casty.com/,,Pol. Ind. Talavera la Nueva II;45694; Talavera de la Reina; Toledo;" SPAIN,,,Spain,,""39.931223440268134, -4.888764165611534"",""https://www.google.com/maps/search/?api=1&query=39.767283854611655,2.7140692281914562"",frozen desserts,,,2026/04 Lasenor";;;
"270,LSN,Helados Dovian (es),,https://heladosdovian.espaciosweb.net/,,""La Jijonenca"; Plaça del Convent, 3; 03100; Xixona; Alacant;" SPAIN"",,La Jijonenca (grp),Spain,,""38.542905777333445, -0.5060782827312863"",""https://www.google.com/maps/search/?api=1&query=44.460624299172316,6.034760398491178"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"271,LSN,Helados Estiu (es),,https://helados-estiu.com/,,""Helados Estiu"; Carrer Sèquia del Quint, 110;46190; Riba-roja de Túria; Valencia;" SPAIN"",,,Spain,,""39.53874227853866, -0.5454754516817812"",""https://www.google.com/maps/search/?api=1&query=47.42772297654992,1.4362227522784674"",frozen desserts,,,2026/04 Lasenor";;
"272,LSN,Helados Gelart (es),,https://www.postresgelart.com/,,""Helados Gelart"; Partida Madrigueres Nord, 34; 03749; Dénia; Alicante;" SPAIN"",,,Spain,,""38.867367138917196, 0.15370310163498233"",""https://www.google.com/maps/search/?api=1&query=47.42772297654992,1.4362227522784674"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"273,LSN,Helados Granada (es),,https://www.heladosgranada.com/,,""Helados Granada"; Calle Raja Santa, 33;18230; Atarfe; Granada;" SPAIN"",,,Spain,,""37.22027224309718, -3.7006277216314465"",""https://www.google.com/maps/search/?api=1&query=43.78466159498347,2.056608539332121"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"274,LSN,Helados Nordwik (es),,,,""Helados Nordwik"; Ctra. de Alhama, 56;18194; Churriana de la Vega; Granada;" SPAIN"",,,Spain,,""37.142150907362485, -3.637301650564905"",""https://www.google.com/maps/search/?api=1&query=47.82815844891163,-0.31142252689886674"",frozen desserts,ice-cream,,""2026/04 Lasenor";;
"Helados Nordwik (es) / Penalva Alimentación (es)""";;;;;;;
"275,LSN,Helados Royne (es),,https://royne.es/,,""Helados Royne"; C. Severo Ochoa, 7;28914; Leganés; Madrid;" SPAIN"",,Grup Alacant (grp),Spain,,""40.32273174134795, -3.753583670695936"",""https://www.google.com/maps/search/?api=1&query=49.21496725093667,-0.35285449533399876"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"276,LSN,Helados Somosierra (es),,https://somosierra.eu/,,""Helados Somosierra"; Av. de Valdelaparra, 3;28108; Alcobendas; Madrid;" SPAIN"",,Grup Alacant (grp),Spain,,""40.538049789253485, -3.6433194373555495"",""https://www.google.com/maps/search/?api=1&query=45.89449801375382,6.231906336559319"",frozen desserts,ice-cream,,2026/04 Lasenor";;
277,LSN,Henkel Beauty Care (tn),,http://www.henkel.com,,Rte Boumehel Basatine 2; Bou Mhel el-Bassatine;" TUNISIA,,,Tunisia,,""36.72245395354516, 10.295647129244319"",""https://www.google.com/maps/search/?api=1&query=50.77088710529404,1.6353914210673934"",chemical,,,2026/06 Lasenor";;;;;
278,LSN,Histoires De Glaces (fr),,https://www.glace-hdg.com/,,HDG; 629 Chem. de l'Aérodrome;38121; Reventin-Vaugris;" FRANCE,HDG (fr),,France,FR-0602,""45.46304617889717, 4.8298698757731655"",""https://www.google.com/maps/search/?api=1&query=40.348443136993794,-3.802322497543223"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
279,LSN,Hivernattus (fr),,https://glacier-hivernattus.eatbu.com/?lang=fr,,Hivernattus; 39 Av. de Chavoires;74940; Annecy;" FRANCE,,,France,FR-0602,""45.90025517364395, 6.161590687321061"",""https://www.google.com/maps/search/?api=1&query=44.12017557653485,4.249994790851614"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
280,LSN,HLR (fr),,https://www.hlr-praline.com/,,High Level Research; Rue de Mareuil;60330; Lagny-le-Sec;" FRANCE,HLR Praliné (fr),Mireolian (grp),France,FR-0802,""49.085309443619586, 2.7513869759423626"",""https://www.google.com/maps/search/?api=1&query=50.642780568714976,2.6751256444029736"",confectionary,,,2026/04 Lasenor";;;
"281,LSN,Hochland Española (cat),,http://www.hochland.es/,,""C. de la Llobatona, 7"; 08840; Viladecans; Barcelona;" SPAIN"",Hochland (cat),,Spain,,""41.309861727301154, 2.02365469183893"",""https://www.google.com/maps/search/?api=1&query=46.354259644421056,4.90362180049068"",dairy,,,2026/04 Lasenor";;;
"282,LSN,Horchata Mercader (es),,http://www.horchatamercader.com/,,""Horchata Mercader"; Calle Cartagena, 7;46988; Paterna; Valencia;" SPAIN"",,,Spain,,""39.512536165588735, -0.4702442328885596"",""https://www.google.com/maps/search/?api=1&query=48.503555395276194,7.262018341717542"",""frozen desserts, dairy"",""dairy, ice-cream"",,2026/04 Lasenor";;
"283,LSN,Horchata Panach - Alboraya (es),,https://horchatapanach.com/,,""Horchata Panach - Alboraya"; Av. de l'Orxata, 19;46120; Alboraia; Valencia;" SPAIN"",,,Spain,,""39.49749788157978, -0.35090279350086323"",""https://www.google.com/maps/search/?api=1&query=43.208153699880526,5.599331656186729"",dairy,dairy,,2026/04 Lasenor";;
284,LSN,HSB - Les Huileries du Souss Belhassan (ma),,https://www.hsbmaroc.com/,,rue Al Milaha Anza; Agadir;80000;" MOROCCO,,,Morocco,,""30.447945660134586, -9.654481450992826"",""https://www.google.com/maps/search/?api=1&query=47.3607038470226,-1.0064441426771722"",""dairy, oils, xoco"",margarines,,""2026/06 Lasenor";;;;
"contacte David Yañez""";;;;;;;
"285,LSN,Huilerie Morisset (fr),,https://huilerie-morisset.fr/,,""Huilerie Morisset, 16700 Poursac, FRANCE"",,,France,FR-0401,""46.064486284142134, 0.305722312861648"",""https://www.google.com/maps/search/?api=1&query=44.36958705107315,2.595360571462126"",""additives, oils"",,,2026/04 Lasenor";;;;;;;
286,LSN,i’Pinguini (fr),,https://www.ipinguini.fr/,,i’Pinguini; 2390 Rte des Milles;13510; Éguilles;" FRANCE,,,France,FR-0301,""43.54528910681921, 5.3677122703407925"",""https://www.google.com/maps/search/?api=1&query=50.71361047692103,3.1317282476547668"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
287,LSN,Ice-Cream Factory Co-maker (es),,https://www.icfc.es/,,Calle de la antigua Avidesa 1;46600; Alzira; Valencia;" SPAIN,""ICFC (es), Grupo Albe (es), Avidesa"",,Spain,,""39.1436787833508, -0.4261220517571971"",""https://www.google.com/maps/search/?api=1&query=48.10704254118244,-1.1706691870325625"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
288,LSN,Idena Production (fr),,https://www.idena.fr/es/,,12 rue Gustave Eiffel;44160; Pontchateau;" FRANCE,,,France,FR-0702,""47.4191282406686, -2.0434556048967005"",""https://www.google.com/maps/search/?api=1&query=49.226014511872236,4.102338729937612"",feed,,,2026/04 Lasenor";;;;
"289,LSN,Idilia Foods (es),,https://www.idilia.es/,,""Carrer de Lepant, 410, Horta-Guinardó"; 08025; Barcelona;" SPAIN"",,,Spain,,""41.41472309689798, 2.16906055791915"",""https://www.google.com/maps/search/?api=1&query=45.90129780991557,6.102399396519415"",""xoco, instant, beverage"",""ColaCao, Nocilla"",""ColaCao, Nocilla, Paladin, Shaken Udder"",2026/04 Lasenor";;;;
"290,LSN,Imandis (ma),,,,""79, Zone Industrielle de Mediouna"; Casablanca-Settat; Casablanca;" MOROCCO"",,,Morocco,,""33.44770246143399, -7.5165785328705"",""https://www.google.com/maps/search/?api=1&query=47.717400893599084,-2.5789435572402435"",bakery,""biscuits, gaufrettes"",,""2025/06 Lasenor";;;;
"contacte David Yañez""";;;;;;;
"291,LSN,IMCD Maroc (ma),,https://www.imcd.ma/,,""lot 67, ZI Sud Ouest"; Mohammedia;20800;" MOROCCO"",,,Morocco,,""33.66417293683301, -7.409768930781122"",""https://www.google.com/maps/search/?api=1&query=47.86846018924701,-3.076088762506918"",partner,chemical,,""2026/06 Lasenor";;;;
"contacte David Yañez""";;;;;;;
"292,LSN,Indusalim (ma),,,,""6, rue Al Mortada"; Casablanca;" MOROCC"",,,Morocco,,""32.988535481669416, -7.620316120130799"",""https://www.google.com/maps/search/?api=1&query=41.348674917105164,2.100429426226855"",food,couscous,,""2026/06 Lasenor";;;;;
contacte David Yañez;;;;;;;
"possiblement OBSOLET""";;;;;;;
293,LSN,Ingredia (fr),,https://www.ingredia.com/,,Ingredia; 51 Avenue Fernand Lobbedez; Arras;62000;" FRANCE,,,France,FR-1002,""50.28255033570125, 2.7807067778530925"",""https://www.google.com/maps/search/?api=1&query=46.66534207870917,1.2892711730455968"",""dairy, ingredients"",,,""2026/05 Lasenor";;;
"Cooperativa láctea francesa. Desarrolla y fabrica polvos lácteos, proteínas de leche nativas, ingredientes bioactivos lácteos para industria.""";;;;;;;
294,LSN,Ingredience (fr),,https://ingredience-food.com/,,Ingredience; 30 Bd Bellerive;92500; Rueil-Malmaison;" FRANCE,,,France,FR-0801,""48.881848671540396, 2.1639078516400563"",""https://www.google.com/maps/search/?api=1&query=46.31464445992524,-0.5006353860275194"",additives,,,2026/04 Lasenor";;;
295,LSN,Ingredis Tunisie (tn),,www.ingredis.tn,,Ingredis; Av. Mohamed Ali; Radès;2040; Tunis;" TUNISIA,,,Tunisia,,""36.77554289831297, 10.271589252969697"",""https://www.google.com/maps/search/?api=1&query=47.24877308413928,-1.7017685734308605"",partner,,,2026/04 Lasenor";;
